# Time (ps)	Total H-bonds	H-bonds per water
0.000000000000000000e+00 2.701852276134364406e+00 4.912458683880662792e-04
5.000000000000000000e+01 2.791057748764532498e+00 5.074650452299149950e-04
1.000000000000000000e+02 2.692583111939333307e+00 4.895605658071515605e-04
1.500000000000000000e+02 2.946183040280733856e+00 5.356696436874061216e-04
2.000000000000000000e+02 2.701852276134364406e+00 4.912458683880662792e-04
2.500000000000000000e+02 2.791057748764532498e+00 5.074650452299149950e-04
3.000000000000000000e+02 2.692583111939333307e+00 4.895605658071515605e-04
3.500000000000000000e+02 2.946183040280733856e+00 5.356696436874061216e-04
4.000000000000000000e+02 2.619160440188316397e+00 4.762109891251484553e-04
4.500000000000000000e+02 3.397057735578319360e+00 6.176468610142398473e-04
5.000000000000000000e+02 2.851314556055211558e+00 5.184208283736747901e-04
5.500000000000000000e+02 2.865310934613702898e+00 5.209656244752186843e-04
6.000000000000000000e+02 2.833727320788997694e+00 5.152231492343632398e-04
6.500000000000000000e+02 2.619160440188316397e+00 4.762109891251484553e-04
7.000000000000000000e+02 2.851314556055211558e+00 5.184208283736747901e-04
7.500000000000000000e+02 2.865310934613702898e+00 5.209656244752186843e-04
8.000000000000000000e+02 2.833727320788997694e+00 5.152231492343632398e-04
8.500000000000000000e+02 3.337665370888331484e+00 6.068482492524239318e-04
9.000000000000000000e+02 2.901724654408746495e+00 5.275863008015902605e-04
9.500000000000000000e+02 2.833728178973954126e+00 5.152233052679916405e-04
1.000000000000000000e+03 2.596153553848108420e+00 4.720279188814742455e-04
1.050000000000000000e+03 2.758620576995336027e+00 5.015673776355155950e-04
1.100000000000000000e+03 3.337665370888331484e+00 6.068482492524239318e-04
1.150000000000000000e+03 2.901724654408746495e+00 5.275863008015902605e-04
1.200000000000000000e+03 2.833728178973954126e+00 5.152233052679916405e-04
1.250000000000000000e+03 2.596153553848108420e+00 4.720279188814742455e-04
1.300000000000000000e+03 2.758620576995336027e+00 5.015673776355155950e-04
1.350000000000000000e+03 2.736786962863041239e+00 4.975976296114620464e-04
1.400000000000000000e+03 3.187474230494200533e+00 5.795407691807637034e-04
1.450000000000000000e+03 3.361546638654253183e+00 6.111902979371369379e-04
1.500000000000000000e+03 2.865309411895123226e+00 5.209653476172951617e-04
1.550000000000000000e+03 2.716616821027788120e+00 4.939303310959614751e-04
1.600000000000000000e+03 2.736786962863041239e+00 4.975976296114620464e-04
1.650000000000000000e+03 3.187474230494200533e+00 5.795407691807637034e-04
1.700000000000000000e+03 3.361546638654253183e+00 6.111902979371369379e-04
1.750000000000000000e+03 2.865309411895123226e+00 5.209653476172951617e-04
1.800000000000000000e+03 2.716616821027788120e+00 4.939303310959614751e-04
1.850000000000000000e+03 2.844292450195041511e+00 5.171440818536439605e-04
1.900000000000000000e+03 2.791056390548821931e+00 5.074647982816040195e-04
1.950000000000000000e+03 3.234192234348868045e+00 5.880349516997941412e-04
2.000000000000000000e+03 3.163858506396673320e+00 5.752470011630315613e-04
2.050000000000000000e+03 2.823119342655614261e+00 5.132944259373843979e-04
2.100000000000000000e+03 2.709243510750535489e+00 4.925897292273700946e-04
2.150000000000000000e+03 2.844292450195041511e+00 5.171440818536439605e-04
2.200000000000000000e+03 2.791056390548821931e+00 5.074647982816040195e-04
2.250000000000000000e+03 3.234192234348868045e+00 5.880349516997941412e-04
2.300000000000000000e+03 3.163858506396673320e+00 5.752470011630315613e-04
2.350000000000000000e+03 2.823119342655614261e+00 5.132944259373843979e-04
2.400000000000000000e+03 2.709243510750535489e+00 4.925897292273700946e-04
2.450000000000000000e+03 2.865308704621944536e+00 5.209652190221716796e-04
2.500000000000000000e+03 3.316623870216548475e+00 6.030225218575542816e-04
2.550000000000000000e+03 2.942789621677561307e+00 5.350526584868293533e-04
2.600000000000000000e+03 2.791057099554600462e+00 5.074649271917455870e-04
2.650000000000000000e+03 2.626785470370598841e+00 4.775973582491997976e-04
2.700000000000000000e+03 3.238826700802075464e+00 5.888775819640136751e-04
2.750000000000000000e+03 2.979932283491585565e+00 5.418058697257428346e-04
2.800000000000000000e+03 2.865308704621944536e+00 5.209652190221716796e-04
2.850000000000000000e+03 3.316623870216548475e+00 6.030225218575542816e-04
2.900000000000000000e+03 3.240370525790348122e+00 5.891582774164269608e-04
2.950000000000000000e+03 2.791057099554600462e+00 5.074649271917455870e-04
3.000000000000000000e+03 2.626785470370598841e+00 4.775973582491997976e-04
3.050000000000000000e+03 2.979932283491585565e+00 5.418058697257428346e-04
3.100000000000000000e+03 2.762246126273062430e+00 5.022265684132840372e-04
