# Time (ps)	Total H-bonds	H-bonds per water
0.000000000000000000e+00 2.641969800179162497e+00 4.803581454871204632e-04
5.000000000000000000e+01 2.692585237054458513e+00 4.895609521917197813e-04
1.000000000000000000e+02 3.144839149330011185e+00 5.717889362418202307e-04
1.500000000000000000e+02 2.930871922039735900e+00 5.328858040072247072e-04
2.000000000000000000e+02 2.701849593557299922e+00 4.912453806467818526e-04
2.500000000000000000e+02 2.641969800179162497e+00 4.803581454871204632e-04
3.000000000000000000e+02 2.692585237054458513e+00 4.895609521917197813e-04
3.500000000000000000e+02 3.144839149330011185e+00 5.717889362418202307e-04
4.000000000000000000e+02 2.930871922039735900e+00 5.328858040072247072e-04
4.500000000000000000e+02 2.701849593557299922e+00 4.912453806467818526e-04
5.000000000000000000e+02 2.611511763604955849e+00 4.748203206554465149e-04
5.500000000000000000e+02 2.830193961374667388e+00 5.145807202499394929e-04
6.000000000000000000e+02 2.849562266684018574e+00 5.181022303061852494e-04
6.500000000000000000e+02 2.611511763604955849e+00 4.748203206554465149e-04
7.000000000000000000e+02 2.942789297607719678e+00 5.350525995650399222e-04
7.500000000000000000e+02 2.849562266684018574e+00 5.181022303061852494e-04
8.000000000000000000e+02 3.449638038803940265e+00 6.272069161461709145e-04
8.500000000000000000e+02 2.658946256223302829e+00 4.834447738587823134e-04
9.000000000000000000e+02 3.263438216317311902e+00 5.933524029667839716e-04
9.500000000000000000e+02 2.865308638055215074e+00 5.209652069191300205e-04
1.000000000000000000e+03 3.085448512486404393e+00 5.609906386338916811e-04
1.050000000000000000e+03 2.658946256223302829e+00 4.834447738587823134e-04
1.100000000000000000e+03 3.336162925091344711e+00 6.065750772893354530e-04
1.150000000000000000e+03 3.263438216317311902e+00 5.933524029667839716e-04
1.200000000000000000e+03 2.865308638055215074e+00 5.209652069191300205e-04
1.250000000000000000e+03 3.085448512486404393e+00 5.609906386338916811e-04
1.300000000000000000e+03 2.694437598606485906e+00 4.898977452011792902e-04
1.350000000000000000e+03 3.088690635515827232e+00 5.615801155483321873e-04
1.400000000000000000e+03 2.941089352664094214e+00 5.347435186661989243e-04
1.450000000000000000e+03 2.662705887190415233e+00 4.841283431255300612e-04
1.500000000000000000e+03 2.846050145466882952e+00 5.174636628121605329e-04
1.550000000000000000e+03 2.694437598606485906e+00 4.898977452011792902e-04
1.600000000000000000e+03 2.941089352664094214e+00 5.347435186661989243e-04
1.650000000000000000e+03 2.662705887190415233e+00 4.841283431255300612e-04
1.700000000000000000e+03 2.846050145466882952e+00 5.174636628121605329e-04
1.750000000000000000e+03 2.694439930197285893e+00 4.898981691267792092e-04
1.800000000000000000e+03 2.872282518567355059e+00 5.222331851940646046e-04
1.850000000000000000e+03 2.865309062419003183e+00 5.209652840761823606e-04
1.900000000000000000e+03 3.361547645792170691e+00 6.111904810531219867e-04
1.950000000000000000e+03 2.694439930197285893e+00 4.898981691267792092e-04
2.000000000000000000e+03 2.872282518567355059e+00 5.222331851940646046e-04
2.050000000000000000e+03 2.865309062419003183e+00 5.209652840761823606e-04
2.100000000000000000e+03 2.722128715911308561e+00 4.949324938020561136e-04
2.150000000000000000e+03 2.805352666930279071e+00 5.100641212600507887e-04
2.200000000000000000e+03 2.703698077011884582e+00 4.915814685476153608e-04
2.250000000000000000e+03 3.371941385689803283e+00 6.130802519436006444e-04
2.300000000000000000e+03 2.758625555173114030e+00 5.015682827587480356e-04
2.350000000000000000e+03 2.776690818562070451e+00 5.048528761021946675e-04
2.400000000000000000e+03 2.805352666930279071e+00 5.100641212600507887e-04
2.450000000000000000e+03 2.703698077011884582e+00 4.915814685476153608e-04
2.500000000000000000e+03 3.371941385689803283e+00 6.130802519436006444e-04
2.550000000000000000e+03 2.758625555173114030e+00 5.015682827587480356e-04
2.600000000000000000e+03 2.776690818562070451e+00 5.048528761021946675e-04
2.650000000000000000e+03 2.807134285920592109e+00 5.103880519855621967e-04
2.700000000000000000e+03 2.817800208736950918e+00 5.123273106794456327e-04
2.750000000000000000e+03 2.660825763536851518e+00 4.837865024612457258e-04
2.800000000000000000e+03 2.722131251504617655e+00 4.949329548190213850e-04
2.850000000000000000e+03 2.973213351727249876e+00 5.405842457685909033e-04
2.900000000000000000e+03 2.807134285920592109e+00 5.103880519855621967e-04
2.950000000000000000e+03 2.817800208736950918e+00 5.123273106794456327e-04
3.000000000000000000e+03 2.660825763536851518e+00 4.837865024612457258e-04
3.050000000000000000e+03 2.973213351727249876e+00 5.405842457685909033e-04
3.100000000000000000e+03 2.760434430527508809e+00 5.018971691868197825e-04
3.150000000000000000e+03 2.753180921769579736e+00 5.005783494126508351e-04
3.200000000000000000e+03 2.785677463721853986e+00 5.064868115857916291e-04
3.250000000000000000e+03 2.767669480673818683e+00 5.032126328497852231e-04
3.300000000000000000e+03 2.760434430527508809e+00 5.018971691868197825e-04
3.350000000000000000e+03 2.753180921769579736e+00 5.005783494126508351e-04
3.400000000000000000e+03 2.785677463721853986e+00 5.064868115857916291e-04
3.450000000000000000e+03 2.767669480673818683e+00 5.032126328497852231e-04
3.500000000000000000e+03 2.823115626759240548e+00 5.132937503198619668e-04
3.550000000000000000e+03 2.758621458543089489e+00 5.015675379169253758e-04
3.600000000000000000e+03 2.808915004053012865e+00 5.107118189187296589e-04
3.650000000000000000e+03 2.714774367509317443e+00 4.935953395471486373e-04
3.700000000000000000e+03 2.628687165472293419e+00 4.779431209949624635e-04
3.750000000000000000e+03 2.846049332881173122e+00 5.174635150693041724e-04
3.800000000000000000e+03 2.758621458543089489e+00 5.015675379169253758e-04
3.850000000000000000e+03 2.808915004053012865e+00 5.107118189187296589e-04
3.900000000000000000e+03 2.714774367509317443e+00 4.935953395471486373e-04
3.950000000000000000e+03 2.628687165472293419e+00 4.779431209949624635e-04
4.000000000000000000e+03 2.929162863181787646e+00 5.325750660330522655e-04
4.050000000000000000e+03 2.900000111810125070e+00 5.272727476018409642e-04
4.100000000000000000e+03 2.794638333336706193e+00 5.081160606066738392e-04
4.150000000000000000e+03 3.038091551708998583e+00 5.523802821289088786e-04
4.200000000000000000e+03 2.823117746509511861e+00 5.132941357290021159e-04
4.250000000000000000e+03 2.929162863181787646e+00 5.325750660330522655e-04
4.300000000000000000e+03 2.900000111810125070e+00 5.272727476018409642e-04
4.350000000000000000e+03 2.794638333336706193e+00 5.081160606066738392e-04
4.400000000000000000e+03 3.038091551708998583e+00 5.523802821289088786e-04
4.450000000000000000e+03 2.823117746509511861e+00 5.132941357290021159e-04
4.500000000000000000e+03 3.217143129893378806e+00 5.849351145260688273e-04
4.550000000000000000e+03 2.913758152673751933e+00 5.297742095770458220e-04
4.600000000000000000e+03 2.837250981769279701e+00 5.158638148671417303e-04
4.650000000000000000e+03 3.132090198841665618e+00 5.694709452439391997e-04
4.700000000000000000e+03 2.808914503267103679e+00 5.107117278667461062e-04
4.750000000000000000e+03 3.217143129893378806e+00 5.849351145260688273e-04
4.800000000000000000e+03 2.913758152673751933e+00 5.297742095770458220e-04
4.850000000000000000e+03 2.837250981769279701e+00 5.158638148671417303e-04
4.900000000000000000e+03 2.808914503267103679e+00 5.107117278667461062e-04
4.950000000000000000e+03 3.088689894485700638e+00 5.615799808155819486e-04
5.000000000000000000e+03 2.687006506744971102e+00 4.885466375899947655e-04
